medcodeid	Term	six_month	three_month	unambiguous	twelve_month_rev	possible_gdm	context_dep	index
452078013	subcutaneous injection of insulin	NA	NA	NA	NA	NA	1	643
305158015	[x]glomerular disorders in diabetes mellitus	NA	NA	1	NA	NA	NA	644
453100011	h/o: admission in last year for diabetes foot problem	NA	NA	1	NA	NA	NA	645
455408014	advanced diabetic retinal disease	NA	NA	1	NA	NA	NA	646
6022721000006112	proliferative diabetic retinopathy - high risk	NA	NA	1	NA	NA	NA	647
84831000006115	type i diabetes mellitus without complication	NA	NA	1	NA	NA	NA	648
457325013	type i diabetes mellitus without complication	NA	NA	1	NA	NA	NA	649
457326014	type 1 diabetes mellitus without complication	NA	NA	1	NA	NA	NA	650
84461000006114	type 1 diabetes mellitus without complication	NA	NA	1	NA	NA	NA	651
6030001000006116	insulin-dependent diabetes without complication	NA	NA	1	NA	NA	NA	652
457328010	non-insulin-dependent diabetes mellitus without complication	NA	NA	1	NA	NA	NA	653
457329019	type 2 diabetes mellitus without complication	NA	NA	1	NA	NA	NA	654
84641000006112	type 2 diabetes mellitus without complication	NA	NA	1	NA	NA	NA	655
616511000006110	diabetes mellitus, adult onset, no mention of complication	NA	NA	1	NA	NA	NA	656
457330012	type ii diabetes mellitus without complication	NA	NA	1	NA	NA	NA	657
85011000006119	type ii diabetes mellitus without complication	NA	NA	1	NA	NA	NA	658
458512016	diabetic on insulin and oral treatment	NA	NA	1	NA	NA	NA	659
84341000006119	type 1 diabetes mellitus with hypoglycaemic coma	NA	NA	1	NA	NA	NA	660
459161015	type 1 diabetes mellitus with hypoglycaemic coma	NA	NA	1	NA	NA	NA	661
6050041000006115	insulin dependent diabetes mellitus with hypoglycaemic coma	NA	NA	1	NA	NA	NA	662
84711000006117	type i diabetes mellitus with hypoglycaemic coma	NA	NA	1	NA	NA	NA	663
459163017	type i diabetes mellitus with hypoglycaemic coma	NA	NA	1	NA	NA	NA	664
6050061000006116	type i diabetes mellitus with hypoglycemic coma	NA	NA	1	NA	NA	NA	665
6050071000006111	insulin dependent diabetes mellitus with hypoglycemic coma	NA	NA	1	NA	NA	NA	666
6050081000006114	type 1 diabetes mellitus with hypoglycemic coma	NA	NA	1	NA	NA	NA	667
459292011	type 1 diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	668
84311000006118	type 1 diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	669
6051171000006117	insulin dependent diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	670
84681000006118	type i diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	671
459294012	type i diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	672
459306016	type ii diabetes mellitus with peripheral angiopathy	NA	NA	1	NA	NA	NA	673
84961000006116	type ii diabetes mellitus with peripheral angiopathy	NA	NA	1	NA	NA	NA	674
280561000006111	non-insulin-dependent d m with peripheral angiopath	NA	NA	1	NA	NA	NA	675
84591000006119	type 2 diabetes mellitus with peripheral angiopathy	NA	NA	1	NA	NA	NA	676
459308015	type 2 diabetes mellitus with peripheral angiopathy	NA	NA	1	NA	NA	NA	677
459309011	non-insulin dependent diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	678
459310018	type 2 diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	679
84491000006118	type 2 diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	680
459311019	type ii diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	681
84861000006112	type ii diabetes mellitus with arthropathy	NA	NA	1	NA	NA	NA	682
84941000006115	type ii diabetes mellitus with neuropathic arthropathy	NA	NA	1	NA	NA	NA	683
459312014	type ii diabetes mellitus with neuropathic arthropathy	NA	NA	1	NA	NA	NA	684
84571000006115	type 2 diabetes mellitus with neuropathic arthropathy	NA	NA	1	NA	NA	NA	685
459313016	type 2 diabetes mellitus with neuropathic arthropathy	NA	NA	1	NA	NA	NA	686
281181000006116	non-insulin dependent d m with neuropathic arthropathy	NA	NA	1	NA	NA	NA	687
459695017	diabetic weight reducing diet	NA	NA	1	NA	NA	NA	688
616081000006113	diab mellit insulin-glucose infus acute myocardial infarct	NA	NA	1	NA	NA	NA	689
6056601000006112	digami - diabetes mellitus insulin-glucose infusion in acute myocardial infarction	NA	NA	1	NA	NA	NA	690
4723641000006110	diabetic emergency hospital admission	NA	NA	1	NA	NA	NA	691
479511000000117	diabetes type 1 review	NA	NA	1	NA	NA	NA	692
479571000000110	diabetes type 2 review	NA	NA	1	NA	NA	NA	693
493773010	niddm - non-insulin dependent diabetes mellitus	NA	NA	1	NA	NA	NA	694
73466011	non-insulin dependent diabetes mellitus	NA	NA	1	NA	NA	NA	695
280571000006116	non-insulin dependent diabetes mellitus	NA	NA	1	NA	NA	NA	696
223291000000111	maturity onset diabetes	NA	NA	1	NA	NA	NA	697
493774016	type ii diabetes mellitus	NA	NA	1	NA	NA	NA	698
84841000006113	type ii diabetes mellitus	NA	NA	1	NA	NA	NA	699
84651000006114	type i diabetes mellitus	NA	NA	1	NA	NA	NA	700
494564012	type i diabetes mellitus	NA	NA	1	NA	NA	NA	701
3690681000006114	dm - diabetes mellitus	NA	NA	1	NA	NA	NA	702
622221000000118	maternally inherited diabetes mellitus	NA	NA	1	NA	NA	NA	703
646031000000112	insulin treatment initiated	NA	NA	NA	NA	NA	1	704
457157017	[v]admitted for commencement of insulin	NA	NA	1	NA	NA	NA	705
616921000006113	diabetic amyotrophy	NA	NA	1	NA	NA	NA	706
65526011	diabetic amyotrophy	NA	NA	1	NA	NA	NA	707
12485441000006120	niddm with peripheral circulatory disorder	NA	NA	1	NA	NA	NA	708
6975211000006112	gangrene associated with type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	709
6985001000006110	peripheral circulatory disorder associated with type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	710
6985421000006113	skin ulcer associated with diabetes mellitus	NA	NA	1	NA	NA	NA	711
73294018	diabetic cataract	NA	NA	1	NA	NA	NA	712
771341000006114	insulin dependent diabetes mellitus with diabetic cataract	NA	NA	1	NA	NA	NA	713
913891000006113	insulin dependent diabetes mellitus with diabetic cataract	NA	NA	1	NA	NA	NA	714
3209431000006116	diabetes mellitus type ii	NA	NA	1	NA	NA	NA	715
292565014	unspecified diabetes mellitus with multiple complications	NA	NA	1	NA	NA	NA	716
913531000006111	insulin dependent diabetes mellitus with multiple complicat	NA	NA	1	NA	NA	NA	717
13751000006117	other specified diabetes mellitus with multiple comps	NA	NA	1	NA	NA	NA	718
771381000006115	insulin dependent diabetes mellitus with multiple complicatn	NA	NA	1	NA	NA	NA	719
306112011	pre-existing diabetes mellitus, insulin-dependent	NA	NA	1	NA	NA	NA	720
213141000006111	pre-existing diabetes mellitus, unspecified	NA	NA	1	NA	NA	NA	721
308110013	[x]pre-existing diabetes mellitus, unspecified	NA	NA	1	NA	NA	NA	722
3253231000006110	diabetes mellitus type i	NA	NA	1	NA	NA	NA	723
7783451000006114	hypoglycaemic coma co-occurrent and due to diabetes mellitus type ii	NA	NA	1	NA	NA	NA	724
82373015	diabetic polyneuropathy	NA	NA	1	NA	NA	NA	725
616451000006110	diabetes mellitus with polyneuropathy	NA	NA	1	NA	NA	NA	726
913801000006118	insulin dependent diabetes mellitus with polyneuropathy	NA	NA	1	NA	NA	NA	727
771401000006115	insulin dependent diabetes mellitus with polyneuropathy	NA	NA	1	NA	NA	NA	728
214921000006116	polyneuropathy in diabetes	NA	NA	1	NA	NA	NA	729
3319861000006118	diabetic autonomic neuropathy	NA	NA	1	NA	NA	NA	730
12702411000006116	type ii diabetes mellitus with neurological complications	NA	NA	1	NA	NA	NA	731
198461000000116	secondary pancreatic diabetes mellitus without complication	NA	NA	1	NA	NA	NA	732
881461000006110	diabetes+ketoacidosis -no coma	NA	NA	1	NA	NA	NA	733
881471000006115	diabetes with coma	NA	NA	1	NA	NA	NA	734
881481000006117	diabetes + nephropathy	NA	NA	1	NA	NA	NA	735
881491000006119	diabetes + eye manifestation	NA	NA	1	NA	NA	NA	736
881501000006110	diabetes + neuropathy	NA	NA	1	NA	NA	NA	737
881511000006113	diabetes + periph.circulat.dis	NA	NA	1	NA	NA	NA	738
9093013	diabetic retinopathy	NA	NA	1	NA	NA	NA	739
913651000006115	insulin dependent diabetes mellitus with retinopathy	NA	NA	1	NA	NA	NA	740
297758012	diabetic retinopathy nos	NA	NA	1	NA	NA	NA	741
771411000006117	insulin dependent diabetes mellitus with retinopathy	NA	NA	1	NA	NA	NA	742
12762301000006112	diabetic oculopathy associated with type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	743
12489851000006116	type ii diabetes mellitus with exudative maculopathy	NA	NA	1	NA	NA	NA	744
98476015	proliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	745
264677018	Initial diabetic assessment	NA	NA	NA	NA	NA	1	746
264678011	Follow-up diabetic assessment	NA	NA	NA	NA	NA	1	747
264693010	Has seen dietician - diabetes	NA	NA	NA	NA	NA	1	748
264695015	Understands diet - diabetes	NA	NA	NA	NA	NA	1	749
264719017	Diabetic - follow-up default	NA	NA	NA	NA	NA	1	750
264723013	Diabetes: practice programme	NA	NA	1	NA	NA	NA	751
264724019	Diabetes: shared care programme	NA	NA	1	NA	NA	NA	752
283027015	Diabetic leaflet given	NA	NA	NA	NA	NA	1	753
283620017	Referral to diabetologist	NA	NA	NA	NA	NA	1	754
283889016	Diabetology D.V. requested	NA	NA	1	NA	NA	NA	755
448261010	Seen by diabetic liaison nurse	NA	NA	NA	NA	NA	1	756
456646018	Referral to diabetes nurse	NA	NA	NA	NA	NA	1	757
456686014	Attending diabetes clinic	NA	NA	NA	NA	NA	1	758
457231013	Seen in diabetic eye clinic	NA	NA	1	NA	NA	NA	759
1484888013	O/E - diabetic maculopathy absent both eyes	NA	NA	NA	NA	NA	1	760
1780286017	Diabetic peripheral neuropathy screening	NA	NA	1	NA	NA	NA	761
2159271018	Seen in diabetic foot clinic	NA	NA	1	NA	NA	NA	762
2159958014	Under care of diabetic foot screener	NA	NA	1	NA	NA	NA	763
2159960011	Diabetic retinopathy screening not indicated	NA	NA	1	NA	NA	NA	764
2159961010	Diabetic foot examination not indicated	NA	NA	1	NA	NA	NA	765
2159969012	Patient held diabetic record issued	NA	NA	1	NA	NA	NA	766
2160025013	Diabetic medicine	NA	NA	1	NA	NA	NA	767
2474671011	Diabetic retinopathy screening refused	NA	NA	1	NA	NA	NA	768
2532974016	Transition of diabetes care options discussed	NA	NA	1	NA	NA	NA	769
2533102013	Attended diabetes structured education programme	NA	NA	NA	NA	NA	1	770
2533106011	Referral to diabetes preconception counselling clinic	NA	NA	1	NA	NA	NA	771
2533110014	Referral to diabetes structured education programme	NA	NA	NA	NA	NA	1	772
2549069011	Seen in community diabetes specialist clinic	NA	NA	NA	NA	NA	1	773
2549222013	Seen in community diabetic specialist nurse clinic	NA	NA	NA	NA	NA	1	774
2549778010	Seen in diabetic nurse consultant clinic	NA	NA	NA	NA	NA	1	775
2549901010	Diabetic patient unsuitable for digital retinal photography	NA	NA	1	NA	NA	NA	776
25261000000111	Diabetes clinic administration	NA	NA	1	NA	NA	NA	777
189831000000116	Informed consent for diabetes national audit	NA	NA	1	NA	NA	NA	778
299991000000112	Referral to multidisciplinary diabetic clinic	NA	NA	1	NA	NA	NA	779
307661000000114	Referral to diabetic register	NA	NA	1	NA	NA	NA	780
479981000000119	Referral to community diabetes specialist nurse	NA	NA	1	NA	NA	NA	781
546001000000113	Attended XPERT diabetes structured education programme	NA	NA	NA	NA	NA	1	782
546151000000110	DAFNE diabetes structured education programme completed	NA	NA	1	NA	NA	NA	783
546291000000112	XPERT diabetes structured education programme completed	NA	NA	NA	NA	NA	1	784
546471000000114	Diabetes structured education programme declined	NA	NA	NA	NA	NA	1	785
546871000000112	Referral to DAFNE diabetes structured education programme	NA	NA	1	NA	NA	NA	786
546961000000111	Referral to DESMOND diabetes structured education programme	NA	NA	1	NA	NA	NA	787
547191000000117	Did not attend diabetes structured education programme	NA	NA	NA	NA	NA	1	788
547331000000115	Did not complete diabetes structured education programme	NA	NA	NA	NA	NA	1	789
548121000000116	Did not attend DAFNE diabetes structured education programme	NA	NA	1	NA	NA	NA	790
616891000006119	Diabetic - moderate control	NA	NA	1	NA	NA	NA	791
640011000006114	Emergency Diabetic Admission since last appointment	NA	NA	1	NA	NA	NA	792
692951000000111	Diabetic foot screen	NA	NA	1	NA	NA	NA	793
736911000000111	Excluded from diabetic retinopathy screening as blind	NA	NA	1	NA	NA	NA	794
856531000006119	Diabetic - GP eye check	NA	NA	1	NA	NA	NA	795
856551000006114	Diabetic - hospital eye check	NA	NA	1	NA	NA	NA	796
856561000006111	Diabetic foot risk assessment	NA	NA	1	NA	NA	NA	797
856611000006114	Laser treated diabetic retinopathy	NA	NA	1	NA	NA	NA	798
856621000006118	Left proliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	799
856631000006115	Left laser treated diabetic retinopathy	NA	NA	1	NA	NA	NA	800
856641000006113	Left diabetic maculopathy	NA	NA	1	NA	NA	NA	801
856651000006110	Left advanced diabetic retinal disease	NA	NA	1	NA	NA	NA	802
856671000006117	Left diabetic foot high risk	NA	NA	1	NA	NA	NA	803
856691000006116	Left diabetic foot low current risk	NA	NA	1	NA	NA	NA	804
857031000006113	Left non-proliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	805
857051000006118	Left preproliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	806
857421000006119	Right laser treated diabetic retinopathy	NA	NA	1	NA	NA	NA	807
857431000006116	Right diabetic maculopathy	NA	NA	1	NA	NA	NA	808
857441000006114	Right advanced diabetic retinal disease	NA	NA	1	NA	NA	NA	809
857691000006119	Right diabetic foot active ulceration	NA	NA	1	NA	NA	NA	810
857721000006112	Right diabetic foot high risk	NA	NA	1	NA	NA	NA	811
857741000006117	Right diabetic foot moderate risk	NA	NA	1	NA	NA	NA	812
857761000006118	Right diabetic foot low current risk	NA	NA	1	NA	NA	NA	813
857971000006110	Right non-proliferative diabetic retinopathy	NA	NA	1	NA	NA	NA	814
905621000006113	[RFC] Diabetes	NA	NA	1	NA	NA	NA	815
908831000006118	[RFC] Diabetes mellitus	NA	NA	1	NA	NA	NA	816
910211000006114	[RFC] Diabetic health promotion	NA	NA	1	NA	NA	NA	817
910501000006113	[RFC] Diabetic foot ulcer	NA	NA	1	NA	NA	NA	818
1065811000000118	Discharged from diabetes shared care programme	NA	NA	1	NA	NA	NA	819
1139861000000119	Declined consent for diabetes year of care programme	NA	NA	1	NA	NA	NA	820
1177721000000112	Diabetic on subcutaneous treatment	NA	NA	1	NA	NA	NA	821
1583841000006111	Ineligibility for diabetic eye screening	NA	NA	1	NA	NA	NA	822
1583851000006113	Ineligibility for diab. eye screen: Discharged for other reason	NA	NA	1	NA	NA	NA	823
1583861000006110	Ineligibility for diabetic eye screening: Persistent DNA	NA	NA	1	NA	NA	NA	824
1583871000006115	Ineligibility for diabetic eye screening: No contact details	NA	NA	1	NA	NA	NA	825
1583881000006117	Ineligibility for diab. eye screening: Declined to participate	NA	NA	1	NA	NA	NA	826
1583891000006119	Ineligib for diab. eye screen: No longer categorised as diabetic	NA	NA	1	NA	NA	NA	827
1583901000006115	Ineligibility for diab. eye screen: Blind (screening contraind)	NA	NA	1	NA	NA	NA	828
1621011000006115	No evidence of diabetic peripheral neuropathy	NA	NA	1	NA	NA	NA	829
1658821000000117	Diabetic dietary review	NA	NA	NA	NA	NA	1	830
1673581000006117	Ineligibility for diabetic eye screening: Physical disability	NA	NA	1	NA	NA	NA	831
1690631000000113	Did not attend diabetes foot screening	NA	NA	1	NA	NA	NA	832
1704651000006111	Diabetic retinopathy screening administrative status	NA	NA	1	NA	NA	NA	833
1713371000006112	Diabetic medicine	NA	NA	1	NA	NA	NA	834
1752811000000118	No evidence of diabetic nephropathy	NA	NA	1	NA	NA	NA	835
1773381000006119	Seen in in-house nurse-led diabetic clinic	NA	NA	NA	NA	NA	1	836
1776581000006117	Reason for referral: Diabetes	NA	NA	1	NA	NA	NA	837
1780981000006115	Diabetic on non-insulin injectable	NA	NA	1	NA	NA	NA	838
1822391000006114	Date other antidiabetic drug started	NA	NA	NA	NA	NA	1	839
1824081000006117	Diabetes clinical pathway protocol followed	NA	NA	1	NA	NA	NA	840
1824931000006119	Home visit for diabetes monitoring	NA	NA	1	NA	NA	NA	841
1839671000006113	Diabetic short review	NA	NA	1	NA	NA	NA	842
1841451000006115	Diabetic foot screening invitation	NA	NA	1	NA	NA	NA	843
1841491000006114	Diabetic foot screening invitation third letter	NA	NA	1	NA	NA	NA	844
1853151000006113	In-house diabetes foot screen first appointment	NA	NA	1	NA	NA	NA	845
1853171000006115	In-house diabetes foot screen discharge	NA	NA	1	NA	NA	NA	846
1856661000006112	Diabetes treatment type	NA	NA	1	NA	NA	NA	847
1876341000006117	Diabetic 3 month review	NA	1	NA	NA	NA	NA	848
1877371000006111	Diabetes clinical management plan no longer in place	NA	NA	1	NA	NA	NA	849
1916521000006118	Access to online patient diabetes education given	NA	NA	1	NA	NA	NA	850
1918361000006116	Diabetes care planning test results sent to patient	NA	NA	1	NA	NA	NA	851
1932051000006114	3D study - problems with diabetes management	NA	NA	1	NA	NA	NA	852
1935341000006117	Patient in diabetes study	NA	NA	1	NA	NA	NA	853
1954041000006119	Diabetic - uses carbohydrate counting	NA	NA	1	NA	NA	NA	854
1955171000006110	Keele ENHANCE trial - diabetic review	NA	NA	1	NA	NA	NA	855
1957911000006111	H/O: hypoglycaemic event in diabetes	NA	NA	1	NA	NA	NA	856
1957931000006117	No H/O hypoglycaemic event in diabetes	NA	NA	1	NA	NA	NA	857
1960611000006113	Diabetic foot examination - action required	NA	NA	1	NA	NA	NA	858
2116661000000116	Referral to community diabetes service	NA	NA	1	NA	NA	NA	859
2156571000000116	Provision of diabetes clinical summary	NA	NA	1	NA	NA	NA	860
2205911000000116	Diabetes clinical pathway	NA	NA	1	NA	NA	NA	861
2220161000000117	Provision of written information about diabetes and driving	NA	NA	1	NA	NA	NA	862
2227781000000112	Diabetic foot screening invitation	NA	NA	1	NA	NA	NA	863
2227861000000112	Diabetic foot screening invitation first letter	NA	NA	1	NA	NA	NA	864
2227981000000110	Diabetic foot screening invitation second letter	NA	NA	1	NA	NA	NA	865
2249831000000111	In-house diabetic foot screening	NA	1	NA	NA	NA	NA	866
2249951000000114	In-house diabetic foot screening follow-up appointment	NA	NA	1	NA	NA	NA	867
2279261000000115	Education about diabetes and driving	NA	NA	1	NA	NA	NA	868
2283241000000113	Diabetes structured education programme not available	NA	NA	NA	NA	NA	1	869
2368911000000117	Diabetic foot care education	NA	NA	1	NA	NA	NA	870
2369111000000112	Lifestyle education for diabetes	NA	NA	1	NA	NA	NA	871
2378231000000112	Discharge from secondary care diabetes service	NA	NA	1	NA	NA	NA	872
2465001000000115	Diabetic injection administration education	NA	NA	1	NA	NA	NA	873
2493341000000118	Young Townson FootSkin Scale for Diabetic Neuropathy	NA	NA	1	NA	NA	NA	874
2586611000000113	Seen by diabetes specialist nurse	NA	NA	NA	NA	NA	1	875
2586691000000116	Under care of hospital-based diabetes specialist nurse	NA	NA	1	NA	NA	NA	876
2586731000000110	Under care of community-based diabetes specialist nurse	NA	NA	1	NA	NA	NA	877
1696331000006114	Diabetic dermopathy	NA	NA	1	NA	NA	NA	878
356121018	Diabetic severe hyperglycaemia	NA	NA	1	NA	NA	NA	879
454092018	Diabetic hyperosmolar non-ketotic state	NA	NA	1	NA	NA	NA	880
2817479019	Hyperglycaemic crisis in diabetes mellitus	NA	NA	1	NA	NA	NA	881
1484954015	DNA - Did not attend diabetic clinic	NA	NA	NA	NA	NA	1	882
2693189019	Health education - diabetes	NA	NA	1	NA	NA	1	883
200111000006116	Pt advised re diabetic diet	NA	NA	NA	NA	NA	1	886
607851000006113	Date diabetic treatment stopp.	NA	NA	NA	NA	NA	1	887
616221000006117	Diabetes mellitus in pueperium - baby previously delivered	NA	NA	NA	NA	1	NA	888
616231000006119	Diabetes mellitus in puerperium - baby delivered	NA	NA	NA	NA	1	NA	889
616821000006116	Diabetes well being questionnaire	NA	NA	1	NA	NA	NA	890
1627291000006113	Did not complete DESMOND diabetes structured educat program	NA	NA	1	NA	NA	NA	891
1628311000006111	Did not complete XPERT diabetes structured education program	NA	NA	NA	NA	NA	1	892
1628621000006112	Did not attend DESMOND diabetes structured education program	NA	NA	1	NA	NA	NA	893
1704681000006115	Eligibility temporarily inactive for diabetic retinop screen	NA	NA	1	NA	NA	NA	894
1704731000006113	Excluded diabetc retinop screen as under care ophthalmolgist	NA	NA	1	NA	NA	NA	895
1704791000006112	Excluded from diabetic retinopthy screen as learn disability	NA	NA	1	NA	NA	NA	896
1755441000006119	Diabetes monitor invitation by SMS (short message service)	NA	NA	1	NA	NA	NA	898
1868141000006110	Referral to DAFNE diabetes structured educn prog declined	NA	NA	1	NA	NA	NA	899
1946681000006112	Provision of written information about diabetes & hypertensn	NA	NA	1	NA	NA	NA	900
1946691000006110	Provision of written information about diabetes and high BP	NA	NA	1	NA	NA	NA	901
1947151000006112	Joint consultn pracse nurse & comm diabetes specialist nurse	NA	NA	1	NA	NA	NA	902
1947161000006114	Joint consultation GP & community diabetes specialist nurse	NA	NA	1	NA	NA	NA	903
1966441000006113	Recommendation self-refer for diabetes structured education	NA	NA	NA	NA	NA	1	904
1987971000006114	X-PERT First Steps diabetes self-management programme complt	NA	NA	1	NA	NA	NA	905
2279291000000114	Advice about diabetes and driving	NA	NA	1	NA	NA	NA	906
2338051000000112	Diabetes Distress Scale 17 item	NA	NA	1	NA	NA	NA	907
3636751012	Acute complication with diabetes mellitus	NA	NA	1	NA	NA	NA	908
2906401000006113	Diabetic retinal microaneurysm	NA	NA	1	NA	NA	NA	909
7966951000006119	Diabetic angina pectoris associated with type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	910
11633221000006116	ADM - atypical diabetes mellitus	NA	NA	1	NA	NA	NA	911
7851731000006116	Diabetic mastopathy	NA	NA	1	NA	NA	NA	912
7966931000006114	Angina associated with type 2 diabetes mellitus	NA	NA	1	NA	NA	NA	913
11633211000006112	Atypical diabetes mellitus	NA	NA	1	NA	NA	NA	914
7966941000006116	Angina associated with type II diabetes mellitus	NA	NA	1	NA	NA	NA	915
3636752017	Acute complication co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	916
8033301000006115	Pre-existing diabetes mellitus in childbirth	NA	NA	1	NA	NA	NA	917
9324881000006116	Diabetes mellitus in childbirth	NA	NA	NA	NA	1	NA	918
3511581000006114	Pretibial pigmental patches in diabetes	NA	NA	1	NA	NA	NA	919
6981271000006112	Non-ketotic non-hyperosmolar coma associated with diabetes mellitus	NA	NA	1	NA	NA	NA	920
6630591000006111	Diabetic retinal venous beading	NA	NA	1	NA	NA	NA	921
259365016	Glucose tol. test diabetic	NA	NA	1	NA	NA	NA	922
2548205017	Diabetic retinopathy screening offered	NA	NA	1	NA	NA	NA	923
2548633012	Patient held diabetic record declined	NA	NA	1	NA	NA	NA	924
2549196011	Patient offered diabetes structured education programme	NA	NA	NA	NA	NA	1	925
301611000000118	Diabetic monitoring - lower risk albumin excretion	NA	NA	1	NA	NA	NA	926
408811014	Diabetes treatment satisfaction questionnaire	NA	NA	1	NA	NA	NA	927
6022921000006114	Diabetic macular oedema	NA	NA	1	NA	NA	NA	928
4595401000006118	Hemoglobin A1c (HbA1c) greater than 10% indicating poor diabetic control	NA	NA	1	NA	NA	NA	929
8098881000006116	Referral to DAFNE (dose adjustment for normal eating) diabetes structured education programme	NA	NA	1	NA	NA	NA	930
7804611000006111	Not suitable for Diabetes Education and Self Management for Ongoing and Newly Diagnosed programme	NA	NA	1	NA	NA	NA	931
7253221000006117	Hyperglycemic crisis in diabetes mellitus	NA	NA	1	NA	NA	NA	932
8098241000006111	Attended XPERT (expert patient education versus routine treatment) diabetes structured education programme	NA	NA	NA	NA	NA	1	933
4595381000006118	Haemoglobin A1c (HbA1c) greater than 10% indicating poor diabetic control	NA	NA	1	NA	NA	NA	934
4539561000006114	History of diabetes mellitus	NA	NA	1	NA	NA	NA	935
4595331000006119	Hemoglobin A1c between 7%-10% indicating borderline diabetic control	NA	NA	NA	NA	NA	1	936
5549791000006118	DWBQ - Diabetes wellbeing questionnaire	NA	NA	1	NA	NA	NA	937
8059281000006116	Diabetes monitoring higher risk albumin excretion	NA	NA	1	NA	NA	NA	938
7804601000006113	Not suitable for Diabetes Education and Self Management for Ongoing and Newly Diagnosed program	NA	NA	1	NA	NA	NA	939
11927551000006116	Insulin dependent diabetes mellitus with ulcer	NA	NA	1	NA	NA	NA	940
12489351000006110	Diabetic diet - poor compliance	NA	NA	1	NA	NA	NA	941
8082951000006116	Attended diabetes education and self management for ongoing and newly diagnosed structured programme	NA	NA	1	NA	NA	NA	942
8413691000006118	X-PERT (expert patient education versus routine treatment) First Steps diabetes self-management programme completed	NA	NA	1	NA	NA	NA	943
6022931000006112	Diabetic macular edema	NA	NA	1	NA	NA	NA	944
12121381000006114	Diabetic retinopathy screening offered	NA	NA	1	NA	NA	NA	945
4726201000006118	Diabetology domiciliary visit requested	NA	NA	1	NA	NA	NA	946
6280411000006114	Hemoglobin A1C - diabetic control finding	NA	NA	NA	NA	NA	1	947
2650001000006110	Chemical diabetes	NA	NA	1	NA	NA	NA	948
6843971000006117	Attended diabetes structured education program	NA	NA	NA	NA	NA	1	949
12085901000006120	Clinically significant macular edema of right eye due to diabetes mellitus	NA	NA	1	NA	NA	NA	950
12224821000006120	Macular edema co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	951
4539551000006112	Pre-existing diabetes mellitus	NA	NA	1	NA	NA	NA	952
6872991000006113	Referral to diabetes structured education program	NA	NA	NA	NA	NA	1	953
8324991000006112	Diabetes Distress Scale 17 item score	NA	NA	1	NA	NA	NA	954
8099281000006112	Did not attend dose adjustment for normal eating diabetes structured education programme	NA	NA	NA	NA	NA	1	955
12027161000006116	Diabetes Treatment Satisfaction Questionnaire status version score	NA	NA	1	NA	NA	NA	956
4727351000006110	Listed for Diabetology admission	NA	NA	1	NA	NA	NA	957
8243411000006117	Referral to DESMOND (diabetes education and self management for ongoing and newly diagnosed) structured programme declined	NA	NA	1	NA	NA	NA	958
7793311000006119	Provision of written information about diabetes and high hemoglobin A1c level	NA	NA	1	NA	NA	NA	959
8098311000006115	DAFNE (dose adjustment for normal eating) diabetes structured education programme completed	NA	NA	1	NA	NA	NA	960
4600881000006113	Glucose tolerance test indicates diabetes mellitus	NA	NA	1	NA	NA	NA	961
8012881000006119	Good compliance with diabetic diet	NA	NA	1	NA	NA	NA	962
8098961000006118	Referral to expert patient education versus routine treatment diabetes structured education programme	NA	NA	1	NA	NA	NA	963
7119901000006114	Adverse reaction caused by antidiabetic drug	NA	NA	1	NA	NA	NA	964
8012901000006117	Poor compliance with diabetic diet	NA	NA	1	NA	NA	NA	965
8099221000006113	Did not complete expert patient education versus routine treatment diabetes structured education programme	NA	NA	1	NA	NA	NA	966
8098281000006117	Attended DAFNE (dose adjustment for normal eating) diabetes structured education programme	NA	NA	1	NA	NA	NA	967
12490181000006112	Diabetic monitoring - higher risk albumin excretion	NA	NA	1	NA	NA	NA	968
4595301000006110	Haemoglobin A1c (HbA1c) less than 7% indicating good diabetic control	NA	NA	NA	NA	NA	1	969
8098321000006111	Diabetes education and self management for ongoing and newly diagnosed structured programme completed	NA	NA	1	NA	NA	NA	970
8098861000006114	Referral to dose adjustment for normal eating diabetes structured education programme	NA	NA	1	NA	NA	NA	971
12085911000006116	Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus	NA	NA	1	NA	NA	NA	972
4534311000006116	DD - Diabetic diet	NA	NA	1	NA	NA	NA	973
